"","type","variable","obs","pred"
"6860...1668","calibration","carbon",0.3,0.364916990333273
"3329","calibration","carbon",4.31231193212917,4.24605586773186
"5706...1670","calibration","carbon",1.20000005,1.0137956074147
"4274...1671","calibration","carbon",0.5,1.70149591240275
"2188...1672","calibration","carbon",0.47,0.456743010525925
"7314...1673","calibration","carbon",2.5999999,2.4694206669057
"1230...1674","calibration","carbon",0.35,0.365437258225051
"954...1675","calibration","carbon",3.45,3.44394120761304
"1162...1676","calibration","carbon",0.29,0.293544749061618
"3726...1677","calibration","carbon",0.600000024,0.465105170978244
"3377","calibration","carbon",7.22978350444111,7.47273733674254
"755","calibration","carbon",3.02,3.07602403360253
"5380...1680","calibration","carbon",0.699999988,0.653875514432782
"2991","calibration","carbon",1.90628643960228,1.88591684978901
"551","calibration","carbon",0.39,0.302930934361309
"1748...1683","calibration","carbon",4.1,4.16260756878943
"5628...1684","calibration","carbon",1.89999998,1.67344477337317
"3402...1685","calibration","carbon",0.300000012,0.255054883213259
"3517...1686","calibration","carbon",0.899999976,0.502948062057578
"5971...1687","calibration","carbon",0.5,0.309753941101154
"3777...1688","calibration","carbon",0.300000012,0.360347985829484
"6426...1689","calibration","carbon",0.899999976,0.888074470945349
"2002...1690","calibration","carbon",5.25,4.61514932795943
"1006...1691","calibration","carbon",1.88,1.80424183047096
"6015...1692","calibration","carbon",1.20000005,1.37841461678829
"5550...1693","calibration","carbon",1.29999995,1.32078074763848
"6270...1694","calibration","carbon",2.20000005,1.98451230267687
"4825...1695","calibration","carbon",1.70000005,1.78022008895183
"769","calibration","carbon",2.84,2.99074736453414
"5387...1697","calibration","carbon",2,2.07477920720628
"3339","calibration","carbon",0.457254362067173,0.414218437999351
"4993...1699","calibration","carbon",1.29999995,1.15548335247637
"1626...1700","calibration","carbon",0.85,0.497255011887909
"6685...1701","calibration","carbon",0.300000012,0.227877662993137
"3746...1702","calibration","carbon",1.29999995,0.987912078135064
"1234...1703","calibration","carbon",3.47,3.59145482755221
"992...1704","calibration","carbon",1.45,1.52636139609525
"5954...1705","calibration","carbon",0.5,0.617019239865207
"4219...1706","calibration","carbon",0.600000024,0.757288946727292
"4602...1707","calibration","carbon",1.10000002,1.08286015597736
"4952...1708","calibration","carbon",0.400000006,0.358798953905238
"3745...1709","calibration","carbon",1.5,1.34653813017057
"7544...1710","calibration","carbon",0.50999999,0.45329581872687
"4638...1711","calibration","carbon",0.400000006,0.303178085033017
"5549...1712","calibration","carbon",3.70000005,4.16684048513815
"2044...1713","calibration","carbon",0.95,1.1345387940086
"3183","calibration","carbon",0.636114401469069,0.6569708183652
"7919...1715","calibration","carbon",2.7,2.70716422339311
"7177...1716","calibration","carbon",0.54,0.424316986150435
"7608...1717","calibration","carbon",0.49,0.499230017832446
"5843...1718","calibration","carbon",0.600000024,0.415335288500111
"4601...1719","calibration","carbon",2.5,2.70392238059024
"3513...1720","calibration","carbon",2.79999995,2.52517057711573
"4592...1721","calibration","carbon",0.5,0.591031843128994
"4823...1722","calibration","carbon",3.20000005,2.67995119561331
"7202...1723","calibration","carbon",1.70000005,1.83781935551189
"3389...1724","calibration","carbon",2.20000005,2.15168354406223
"4170...1725","calibration","carbon",0.400000006,0.46042168653119
"5411...1726","calibration","carbon",0.699999988,0.665956061416437
"3334","calibration","carbon",1.01736001098901,0.95005422954193
"2685","calibration","carbon",0.987328295382669,1.16974565466026
"5568...1729","calibration","carbon",0.600000024,0.321780476576932
"4066...1730","calibration","carbon",0.400000006,0.414071732501039
"6859...1731","calibration","carbon",0.3,0.339111590594634
"5815...1732","calibration","carbon",1.10000002,1.076616229981
"3447...1733","calibration","carbon",0.5,0.381632530131917
"3190","calibration","carbon",7.66839620662724,7.87190122741777
"6074...1735","calibration","carbon",1.70000005,1.63655289198351
"8196...1736","calibration","carbon",0.27,0.294752121856901
"6892...1737","calibration","carbon",0.3,0.324111354215467
"8228...1738","calibration","carbon",3.29999995,3.53685620706514
"1364...1739","calibration","carbon",0.3,0.35259270509086
"5569...1740","calibration","carbon",3,3.1214475395858
"910...1741","calibration","carbon",1.19,0.999167180643805
"2684","calibration","carbon",1.31206240585324,1.4322811274664
"5551...1743","calibration","carbon",0.699999988,0.865245827134117
"8534...1744","calibration","carbon",1.89999998,1.46083299190293
"4075...1745","calibration","carbon",0.300000012,0.298165844104769
"3066","calibration","carbon",3.07467354824704,3.01740756679606
"7921...1747","calibration","carbon",2,2.1484356291435
"7950...1748","calibration","carbon",0.28,0.297539346392827
"6381...1749","calibration","carbon",0.300000012,0.273223173160869
"3346","calibration","carbon",0.30651392975795,0.318184681957934
"3000","calibration","carbon",0.684925448818898,0.447534758012699
"6081...1752","calibration","carbon",0.200000003,0.479543851654886
"7940...1753","calibration","carbon",1.20000005,1.31794333550968
"7946...1754","calibration","carbon",1.1,0.848002185070801
"4131...1755","calibration","carbon",0.5,0.379956743519261
"6380...1756","calibration","carbon",0.300000012,0.345244427891157
"7288...1757","calibration","carbon",0.46,0.463238488297981
"6436...1758","calibration","carbon",0.6,0.58957823588074
"3543...1759","calibration","carbon",0.600000024,0.526258057184161
"6669...1760","calibration","carbon",0.300000012,0.341233309836462
"1014...1761","calibration","carbon",2.41,2.25870996804469
"249...1762","calibration","carbon",0.67,0.427936389695754
"5576...1763","calibration","carbon",0.200000003,0.283681341588668
"3341","calibration","carbon",3.4529646722969,3.71462339602854
"4644...1765","calibration","carbon",0.200000003,0.130204303463135
"3773...1766","calibration","carbon",0.200000003,0.177420675276807
"2988","calibration","carbon",0.413177896585794,0.4687013012614
"6409...1768","calibration","carbon",0.200000003,0.390916976598557
"3444...1769","calibration","carbon",2.20000005,1.81312610975066
"3783...1770","calibration","carbon",0.400000006,0.329625459919562
"1554...1771","calibration","carbon",2.385,2.38675774072178
"7660...1772","calibration","carbon",0.449999988,0.365902035494047
"1160...1773","calibration","carbon",0.43,0.373093181662735
"6101...1774","calibration","carbon",3.20000005,3.03481810967142
"4584...1775","calibration","carbon",1.70000005,1.92398650126863
"7888...1776","calibration","carbon",0.769999981,0.72398918838013
"4213...1777","calibration","carbon",0.400000006,0.347346198746996
"5060...1778","calibration","carbon",0.699999988,0.886508606538765
"4218...1779","calibration","carbon",0.600000024,0.83861875451862
"1440...1780","calibration","carbon",2.741,2.98011067938427
"3406...1781","calibration","carbon",4,4.43826903669607
"3409...1782","calibration","carbon",3.0999999,3.3148271021232
"4195...1783","calibration","carbon",0.300000012,0.339372164925218
"4015...1784","calibration","carbon",0.5,0.446500226764848
"3268","calibration","carbon",0.689362984857309,0.872597236331608
"6931...1786","calibration","carbon",0.5,0.356330457070824
"5418...1787","calibration","carbon",0.300000012,0.245143569751226
"3697...1788","calibration","carbon",3.79999995,3.80754210243932
"6684...1789","calibration","carbon",0.400000006,0.378221069043416
"4215...1790","calibration","carbon",4.30000019,5.09283414199647
"7787...1791","calibration","carbon",4.4000001,4.63673306733049
"1496...1792","calibration","carbon",2.424,2.37120387886192
"4434...1793","calibration","carbon",0.300000012,0.276335097283516
"1918...1794","calibration","carbon",0.95,0.73801817838787
"8207...1795","calibration","carbon",0.27,0.291037341321681
"1008...1796","calibration","carbon",1.92,1.93669706719609
"5831...1797","calibration","carbon",0.200000003,0.400003846890839
"568","calibration","carbon",0.48,0.35902102861903
"255...1799","calibration","carbon",0.88,0.858542227611262
"6379...1800","calibration","carbon",0.300000012,0.299812363675525
"1962...1801","calibration","carbon",0.87,0.957749856486451
"2714","calibration","carbon",3.21517316561845,2.89169475865564
"6682...1803","calibration","carbon",0.200000003,0.223593638366988
"4030...1804","calibration","carbon",2,2.2083757215968
"6854...1805","calibration","carbon",4.80000019,5.22589160727055
"6013...1806","calibration","carbon",1.10000002,1.09992655194824
"672","calibration","carbon",3.99,4.28024796357141
"7303...1808","calibration","carbon",5.9000001,5.79760272756427
"1944...1809","calibration","carbon",0.41,0.424457866618259
"7984...1810","calibration","carbon",0.159999996,0.232651907320437
"5867...1811","calibration","carbon",2.4000001,2.36660871676683
"988...1812","calibration","carbon",3.67,3.4863122621503
"3772...1813","calibration","carbon",0.300000012,0.278085416707686
"5658...1814","calibration","carbon",4.5999999,4.40683353357483
"4982...1815","calibration","carbon",2.5999999,2.64137087159455
"6102...1816","calibration","carbon",2.5999999,2.83123175363856
"2998","calibration","carbon",1.88322902165287,1.79647051078262
"2883","calibration","carbon",0.730797341404969,0.6680449429034
"2676","calibration","carbon",2.71022764088279,2.90267998340338
"3266","calibration","carbon",1.38682614884099,1.59465765325111
"287...1821","calibration","carbon",0.72,0.631333900651489
"5730...1822","calibration","carbon",2,1.94211366751943
"2130...1823","calibration","carbon",1.48,1.21649580719327
"5866...1824","calibration","carbon",4.19999981,4.69787084418816
"1514...1825","calibration","carbon",1.072,1.28177349753701
"7958...1826","calibration","carbon",0.180000007,0.221480078355037
"6277...1827","calibration","carbon",0.800000012,0.78924273608234
"2826","calibration","carbon",0.470229556490774,0.41060680046108
"3955...1829","calibration","carbon",0.200000003,0.234673917709119
"6676...1830","calibration","carbon",5.9000001,6.18986096821086
"6708...1831","calibration","carbon",0.5,0.445459926033296
"6448...1832","calibration","carbon",7,8.36146548926099
"5404...1833","calibration","carbon",1.29999995,1.19977107420704
"585","calibration","carbon",3.54,3.7709540932566
"5571...1835","calibration","carbon",0.5,0.496411643110982
"2750","calibration","carbon",0.759334723951847,0.591183341721851
"7594...1837","calibration","carbon",1.20000005,1.06759629087401
"5534...1838","calibration","carbon",0.200000003,0.150584786480902
"6106...1839","calibration","carbon",0.699999988,0.708974803817676
"5008...1840","calibration","carbon",0.5,0.566255843817345
"5729...1841","calibration","carbon",3.0999999,3.38988494602204
"6072...1842","calibration","carbon",5.4000001,4.87342894894862
"4780...1843","calibration","carbon",5.9000001,4.92363082805183
"1604...1844","calibration","carbon",4.414,4.26642597735782
"6932...1845","calibration","carbon",0.400000006,0.335754494729763
"6900...1846","calibration","carbon",0.100000001,0.154544701330393
"2142...1847","calibration","carbon",0.46,0.457205399454621
"595","calibration","carbon",3.38,3.89788217349213
"1610...1849","calibration","carbon",3.511,3.56623792222523
"5386...1850","calibration","carbon",3.20000005,3.54300115989275
"3420...1851","calibration","carbon",2.20000005,2.04319639804247
"2989","calibration","carbon",3.86745479734371,4.03185830931251
"4500...1853","calibration","carbon",2.29999995,3.43726022903826
"8564...1854","calibration","carbon",0.27,0.335635976335438
"4596...1855","calibration","carbon",0.699999988,0.670417504510818
"6992...1856","calibration","carbon",0.3,0.397869581660924
"5623...1857","calibration","carbon",3.79999995,3.67933002203854
"8174...1858","calibration","carbon",0.86,0.726797126347204
"6554...1859","calibration","carbon",3.0999999,5.1566400564417
"6545...1860","calibration","carbon",0.699999988,0.805527570098831
"7992...1861","calibration","carbon",0.25,0.206158957477875
"2642","calibration","carbon",4.91989100671141,4.57219726820934
"5385...1863","calibration","carbon",0.300000012,0.296132935628242
"3995...1864","calibration","carbon",0.300000012,0.801556344133225
"1256...1865","calibration","carbon",0.26,0.29307264839007
"6490...1866","calibration","carbon",2.5999999,3.01659722237333
"1580...1867","calibration","carbon",3.131,3.36990422527553
"7778...1868","calibration","carbon",0.0900000036,0.120059862734645
"4499...1869","calibration","carbon",2.29999995,3.71447022344924
"5517...1870","calibration","carbon",0.300000012,0.261738108694186
"3778...1871","calibration","carbon",0.200000003,0.213887497117926
"5713...1872","calibration","carbon",0.400000006,0.320541152596385
"6025...1873","calibration","carbon",0.899999976,0.771719316325945
"7671...1874","calibration","carbon",0.529999971,0.477745404319978
"5972...1875","calibration","carbon",0.400000006,0.375903002433714
"4597...1876","calibration","carbon",0.5,0.521002327898056
"2771","calibration","carbon",4.01388791517906,3.66146541168794
"6907...1878","calibration","carbon",0.3,0.405486093830807
"3011","calibration","carbon",0.902573422853058,0.811913942604381
"2716","calibration","carbon",3.19980689803374,2.85340571526688
"1868...1881","calibration","carbon",2.421,2.64415429701223
"2717","calibration","carbon",2.128528802589,2.04300384344707
"1000...1883","calibration","carbon",3.53,4.23557248189793
"5835...1884","calibration","carbon",5.80000019,6.77457097809366
"2992","calibration","carbon",1.26374517994859,1.12381869933577
"3391...1886","calibration","carbon",3.20000005,3.36038615136862
"5489...1887","calibration","carbon",0.600000024,0.609355350517253
"4011...1888","calibration","carbon",0.400000006,0.322639869218562
"4023...1889","calibration","carbon",0.600000024,0.573016655040348
"2726","calibration","carbon",1.04946579734929,0.868954739073844
"5974...1891","calibration","carbon",0.100000001,0.128578920928925
"3954...1892","calibration","carbon",0.300000012,0.243832667346988
"251...1893","calibration","carbon",0.37,0.298257364041264
"2677","calibration","carbon",2.00562829581994,2.17322194656708
"1980...1895","calibration","carbon",3.35,3.36574913284086
"8234...1896","calibration","carbon",2.4,2.68913651811563
"678","calibration","carbon",3.66,3.92346174576111
"1892...1898","calibration","carbon",0.67,0.660886240137754
"3439...1899","calibration","carbon",0.800000012,0.803692747187543
"3656...1900","calibration","carbon",2.0999999,1.45763130008138
"579","calibration","carbon",3.72,4.1882396561851
"6843...1902","calibration","carbon",0.600000024,0.386870116327804
"4963...1903","calibration","carbon",0.200000003,0.21371321663496
"1228...1904","calibration","carbon",0.61,0.64135882840146
"6537...1905","calibration","carbon",6.19999981,7.08118191829512
"3219","calibration","carbon",6.72991310963184,6.23165196291271
"6382...1907","calibration","carbon",0.100000001,0.151089098920817
"2791","calibration","carbon",0.491969772313297,0.497198265560227
"636","calibration","carbon",3.63,3.83499823361994
"3813...1910","calibration","carbon",1.20000005,1.00411599416219
"4057...1911","calibration","carbon",0.400000006,0.370811799823619
"4171...1912","calibration","carbon",0.400000006,0.443314279618098
"8211...1913","calibration","carbon",0.17,0.229948212725053
"8224...1914","calibration","carbon",0.419999987,0.427027079326875
"1674...1915","calibration","carbon",0.51,0.526820355306262
"5839...1916","calibration","carbon",0.200000003,0.0435751867451188
"7935...1917","calibration","carbon",0.25,0.299096387811901
"3024","calibration","carbon",3.49723751889315,3.04435263813504
"3978...1919","calibration","carbon",0.400000006,0.521779257243215
"4142...1920","calibration","carbon",0.600000024,0.433580079036232
"4646...1921","calibration","carbon",1.29999995,1.23397198094814
"7623...1922","calibration","carbon",0.6,0.682249361060385
"4234...1923","calibration","carbon",0.300000012,0.320655929018943
"4558...1924","calibration","carbon",0.200000003,0.212251101908817
"2802","calibration","carbon",0.552352414365788,0.426413052939909
"6896...1926","calibration","carbon",0.1,0.179204035392835
"3437...1927","calibration","carbon",1.70000005,1.28102596898978
"7923...1928","calibration","carbon",1.2,1.31518335611531
"3392...1929","calibration","carbon",2.9000001,3.18253381013647
"7782...1930","calibration","carbon",0.5,0.454168865043934
"2666","calibration","carbon",0.628953904639175,0.645957527048676
"4972...1932","calibration","carbon",1.5,0.972792328519404
"3394...1933","calibration","carbon",3.0999999,3.50496848293524
"3328","calibration","carbon",0.64004591831972,0.608202443492058
"3779...1935","calibration","carbon",0.200000003,0.172510781778617
"6491...1936","calibration","carbon",2.0999999,2.07231175827948
"3780...1937","calibration","carbon",0.200000003,0.149689779117125
"7853...1938","calibration","carbon",0.319999993,0.296011402473028
"3128","calibration","carbon",0.508532806004619,0.642602369706424
"3017","calibration","carbon",0.959833440152434,0.822747880691873
"6407...1941","calibration","carbon",0.400000006,0.368388280070011
"4505...1942","calibration","carbon",2.20000005,2.25569270859966
"3818...1943","calibration","carbon",0.300000012,0.232764003534738
"7665...1944","calibration","carbon",0.129999995,0.114466300037932
"8238...1945","calibration","carbon",0.33,0.429315181971558
"7382...1946","calibration","carbon",1.1,1.0120670260709
"3798...1947","calibration","carbon",0.600000024,0.545631278676238
"3031","calibration","carbon",5.7633306122449,6.24790694115326
"6898...1949","calibration","carbon",0.1,0.157124907237172
"2124...1950","calibration","carbon",4.73,4.84448148606563
"3363","calibration","carbon",0.327138719173517,0.311882121295541
"5947...1952","calibration","carbon",3.70000005,4.02789676020581
"7816...1953","calibration","carbon",0.660000026,0.760407230583202
"7621...1954","calibration","carbon",0.479999989,0.427468360735943
"4148...1955","calibration","carbon",0.600000024,0.618923463863009
"1208...1956","calibration","carbon",0.3,0.276350175231917
"976...1957","calibration","carbon",4.82,4.80680150846453
"5714...1958","calibration","carbon",0.200000003,0.146821462982039
"998...1959","calibration","carbon",1.01,1.14256865948453
"936...1960","calibration","carbon",0.68,0.746150053372094
"4060...1961","calibration","carbon",0.400000006,0.358264000125641
"6239...1962","calibration","carbon",1.89999998,1.93020459921705
"3422...1963","calibration","carbon",2.0999999,2.08471396501881
"6161...1964","calibration","carbon",6.4000001,5.66966729836444
"3170","calibration","carbon",1.31717114080164,1.05228951121192
"4007...1966","calibration","carbon",0.300000012,0.222213230041091
"3176","calibration","carbon",0.891071637931034,0.891233465278728
"3908...1968","calibration","carbon",0.699999988,0.867828433247145
"2112...1969","calibration","carbon",4.14,3.90618898671314
"1194...1970","calibration","carbon",0.59,0.479000487447013
"2995","calibration","carbon",3.94876822952316,3.67853177385873
"922...1972","calibration","carbon",0.73,0.739247401757003
"3202","calibration","carbon",2.16060011841326,2.14261696133651
"6484...1974","calibration","carbon",0.5,0.559966125763799
"5381...1975","calibration","carbon",0.400000006,0.384675706749421
"7965...1976","calibration","carbon",0.3,0.382396167276562
"5513...1977","calibration","carbon",0.400000006,0.313727104732494
"3259","calibration","carbon",0.895446222080408,0.892126974541947
"6085...1979","calibration","carbon",0.600000024,0.470603225733765
"6388...1980","calibration","carbon",0.300000012,0.306608854184646
"4493...1981","calibration","carbon",6.9000001,0.147119804483834
"3267","calibration","carbon",1.03397972413793,1.28082391777913
"2680","calibration","carbon",0.81648646182304,0.930635691241391
"4498...1984","calibration","carbon",3.4000001,3.95061411194537
"2643","calibration","carbon",3.89915874216555,4.03304037401669
"3732...1986","calibration","carbon",0.800000012,0.646827187163526
"4994...1987","calibration","carbon",1,0.900708043092485
"6189...1988","calibration","carbon",1.39999998,1.55111560883966
"5394...1989","calibration","carbon",0.200000003,0.242490903210284
"3767...1990","calibration","carbon",1.39999998,1.00773982890668
"964...1991","calibration","carbon",5.01,4.78827770122498
"5514...1992","calibration","carbon",0.400000006,0.377262196972423
"7240...1993","calibration","carbon",0.85,0.659072438310274
"6146...1994","calibration","carbon",0.200000003,0.184815010415624
"5651...1995","calibration","carbon",1.39999998,1.59297526621161
"2725","calibration","carbon",2.87919345945322,2.9963678120355
"3824...1997","calibration","carbon",0.200000003,0.172850055620672
"6894...1998","calibration","carbon",0.2,0.21898167591933
"6958...1999","calibration","carbon",1.7,1.64842196353167
"259...2000","calibration","carbon",0.83,0.704196868720178
"7606...2001","calibration","carbon",0.769999981,1.00098690405677
"8458...2002","calibration","carbon",1.6,1.29211926512249
"2086...2003","calibration","carbon",2.92,3.07166873488245
"7280...2004","calibration","carbon",2.5999999,2.39551718688307
"2686","calibration","carbon",0.657285649179664,0.732461640292249
"3358","calibration","carbon",0.269998785288494,0.242532162584287
"3130","calibration","carbon",3.83528224808121,2.01020325110572
"5737...2008","calibration","carbon",0.899999976,1.0096617599732
"5424...2009","calibration","carbon",0.5,0.476735244577272
"5402...2010","calibration","carbon",3.0999999,3.40165613998042
"5574...2011","calibration","carbon",0.200000003,0.184639414712682
"8545...2012","calibration","carbon",0.49000001,0.467455950800045
"8468...2013","calibration","carbon",1.5,1.54128501150135
"6810...2014","calibration","carbon",0.620000005,0.860748055956535
"4704...2015","calibration","carbon",6.5999999,1.32423557484876
"7561...2016","calibration","carbon",0.360000014,0.374152856620464
"6422...2017","calibration","carbon",0.5,0.385027530592118
"6353...2018","calibration","carbon",1.10000002,1.24643289021774
"4835...2019","calibration","carbon",1.89999998,2.09318399498305
"4359...2020","calibration","carbon",4.19999981,4.14584712520979
"5643...2021","calibration","carbon",0.800000012,0.725494445806064
"5531...2022","calibration","carbon",0.200000003,0.229636855317476
"2996","calibration","carbon",2.627416152513,2.69852568835929
"4590...2024","calibration","carbon",1.20000005,1.19385176073814
"679","calibration","carbon",3.9,4.16307965943724
"5653...2026","calibration","carbon",4.5,4.50162319799201
"6474...2027","calibration","carbon",7,7.82513390413668
"6909...2028","calibration","carbon",0.2,0.233197669211727
"7217...2029","calibration","carbon",3.5999999,3.7570854690409
"6994...2030","calibration","carbon",0.2,0.38263225969237
"5512...2031","calibration","carbon",0.400000006,0.43287497920066
"7878...2032","calibration","carbon",0.460000008,0.333848806509769
"5384...2033","calibration","carbon",0.300000012,0.312295156840801
"6447...2034","calibration","carbon",7.19999981,8.13693413066638
"7179...2035","calibration","carbon",0.649999976,0.127945506528281
"4214...2036","calibration","carbon",0.200000003,0.300017463050139
"7290...2037","calibration","carbon",0.349999994,0.362748101738978
"4834...2038","calibration","carbon",2,1.99688643928727
"6950...2039","calibration","carbon",0.36,0.401381978165146
"2810","calibration","carbon",2.13796446211804,2.32091960550428
"7397...2041","calibration","carbon",1.1,1.2247924390187
"8345...2042","calibration","carbon",4.0999999,3.28759483483539
"5712...2043","calibration","carbon",1.20000005,1.08804720253076
"8432...2044","calibration","carbon",2.29999995,2.3665852976757
"6696...2045","calibration","carbon",0.100000001,0.170570175435629
"6359...2046","calibration","carbon",1.70000005,1.59022833445769
"2110...2047","calibration","carbon",4.98,4.16984896173702
"7651...2048","calibration","carbon",2.0999999,2.12295231788796
"3575...2049","calibration","carbon",1.29999995,1.28267919951094
"3686...2050","calibration","carbon",5.0999999,4.72068675245848
"2764","calibration","carbon",2.30006433881269,2.63161564299636
"2715","calibration","carbon",3.66910664972469,3.19891083707335
"5522...2053","calibration","carbon",0.699999988,0.673619023062183
"2999","calibration","carbon",1.39342089934762,1.30607833614644
"6847...2055","calibration","carbon",8.5,8.11725850050153
"4622...2056","calibration","carbon",0.5,0.539547207241234
"3581...2057","calibration","carbon",2,1.97321018241801
"6996...2058","calibration","carbon",0.2,0.341758051561654
"5973...2059","calibration","carbon",0.200000003,0.182712531012481
"2649","calibration","carbon",4.26726740833594,4.14473125085148
"5405...2061","calibration","carbon",1,0.979684695586543
"5652...2062","calibration","carbon",0.600000024,0.690535981183415
"6387...2063","calibration","carbon",0.300000012,0.308432207401651
"3828...2064","calibration","carbon",0.200000003,0.175477535207076
"996...2065","calibration","carbon",0.96,0.927348697615911
"4236...2066","calibration","carbon",3.4000001,3.64332318975624
"6199...2067","calibration","carbon",0.5,0.510111816054235
"602","calibration","carbon",4.74,5.16693462309795
"7990...2069","calibration","carbon",0.25999999,0.206286187691792
"7675...2070","calibration","carbon",0.31,0.259798428981259
"3774...2071","calibration","carbon",0.200000003,0.133582234527815
"5731...2072","calibration","carbon",1.39999998,1.15785429530963
"7366...2073","calibration","carbon",0.18,0.232536575391982
"6944...2074","calibration","carbon",0.27,0.256905166977773
"5932...2075","calibration","carbon",2.79999995,2.5582291003573
"7942...2076","calibration","carbon",0.550000012,0.667541490216628
"5567...2077","calibration","carbon",0.01,0.203649580882739
"3889...2078","calibration","carbon",1.39999998,1.74623849238481
"7567...2079","calibration","carbon",0.720000029,0.736172290426888
"3432...2080","calibration","carbon",3,2.75809246647639
"3834...2081","calibration","carbon",3.4000001,3.07280153943539
"5129...2082","calibration","carbon",4,3.42787436782934
"6034...2083","calibration","carbon",2.20000005,2.13350721000071
"3554...2084","calibration","carbon",3.4000001,3.22174217503309
"4816...2085","calibration","carbon",4,3.90643645202501
"4310...2086","calibration","carbon",2.20000005,2.29344764593636
"5147...2087","calibration","carbon",3.29999995,3.15226118537151
"5412...2088","calibration","carbon",0.800000012,0.792227299209534
"3352","calibration","carbon",0.447233655157939,0.457710867236416
"2803","calibration","carbon",0.41126929771842,0.306607394588387
"5388...2091","calibration","carbon",0.899999976,1.00339159469109
"6922...2092","calibration","carbon",0.5,0.523880824850031
"2648","calibration","carbon",5.04479837471783,4.8019108941553
"5563...2094","calibration","carbon",0.200000003,0.196715815048199
"6421...2095","calibration","carbon",0.5,0.422350208366876
"6393...2096","calibration","carbon",2.79999995,3.34790957248992
"5631...2097","calibration","carbon",0.400000006,0.435775299240762
"4786...2098","calibration","carbon",2.5999999,3.00753776777727
"5509...2099","calibration","carbon",0.200000003,0.174615368637746
"6742...2100","calibration","carbon",1,1.09231332139231
"1972...2101","calibration","carbon",1.76,2.03032592901207
"7673...2102","calibration","carbon",0.3,0.183028268497461
"6129...2103","calibration","carbon",0.300000012,0.169527615149031
"6739...2104","calibration","carbon",1.10000002,1.32834536802501
"6259...2105","calibration","carbon",0.300000012,0.502588498755871
"7619...2106","calibration","carbon",0.709999979,0.764100792418076
"7969...2107","calibration","carbon",0.14,0.133168877445629
"7521...2108","calibration","carbon",0.670000017,0.576493575576856
"1384...2109","calibration","carbon",4.314,3.88608351832438
"7215...2110","calibration","carbon",5.5,5.03069623539087
"7884...2111","calibration","carbon",0.36,0.13740169363717
"1382...2112","calibration","carbon",5.033,4.76688032282021
"7855...2113","calibration","carbon",0.17,0.190500113259869
"2738","calibration","carbon",0.833224563380282,0.746946596921806
"2884","calibration","carbon",0.525553127126118,0.453313497992123
"4552...2116","calibration","carbon",1,0.785987938529452
"6694...2117","calibration","carbon",0.400000006,0.362008284060104
"4833...2118","calibration","carbon",2.4000001,2.33700425647615
"3784...2119","calibration","carbon",0.200000003,0.096595363412616
"581","calibration","carbon",4.49,5.08300492790569
"8520...2121","calibration","carbon",0.660000026,0.495538270221011
"2811","calibration","carbon",1.94252490745637,2.17928509922832
"5075...2123","calibration","carbon",0.300000012,0.188657287233926
"5598...2124","calibration","carbon",0.600000024,0.646407514876747
"2897","calibration","carbon",0.225746471257107,0.187957006800207
"263...2126","calibration","carbon",0.38,0.315196613094912
"4641...2127","calibration","carbon",4.30000019,4.67762278114804
"7688...2128","calibration","carbon",0.34,0.340297827635949
"4330...2129","calibration","carbon",2,1.69083874426942
"2708","calibration","carbon",3.90098524554063,3.42845249677916
"3802...2131","calibration","carbon",0.5,0.402299210461564
"299...2132","calibration","carbon",0.5,0.430047304163369
"938...2133","calibration","carbon",0.56,0.598293834668399
"2712","calibration","carbon",4.79443905574876,4.68956917478933
"7375...2135","calibration","carbon",0.689999998,0.744431650373177
"6403...2136","calibration","carbon",0.200000003,0.236115544864855
"2711","calibration","carbon",2.8753231425486,2.69721785185642
"7868...2138","calibration","carbon",0.27,0.29640617814408
"8547...2139","calibration","carbon",0.209999993,0.19710321571877
"3953...2140","calibration","carbon",0.300000012,0.234534941031058
"3718...2141","calibration","carbon",1.10000002,0.889754932171871
"3012","calibration","carbon",0.619314388368654,0.4632718647408
"7980...2143","calibration","carbon",0.15,0.179788882989613
"4612...2144","calibration","carbon",0.899999976,0.875385369650297
"8557...2145","calibration","carbon",0.159999996,0.191251972595784
"6349...2146","calibration","carbon",1,0.812200410202846
"3038","calibration","carbon",5.94019325160537,6.15498808467565
"3129","calibration","carbon",0.507151739872068,0.578528589438359
"6695...2149","calibration","carbon",0.300000012,0.210980555583206
"1880...2150","calibration","carbon",0.45,0.494250019476051
"8496...2151","calibration","carbon",0.209999993,0.366064110390572
"7613...2152","calibration","carbon",2.5999999,3.13463772965642
"8215...2153","calibration","carbon",0.1,0.173003106789961
"4132...2154","calibration","carbon",0.200000003,0.209312698576807
"8541...2155","calibration","carbon",0.230000004,0.256907686598365
"4016...2156","calibration","carbon",0.200000003,0.187382827870282
"4360...2157","calibration","carbon",1.10000002,1.12449815933426
"7866...2158","calibration","carbon",0.409999996,0.395073477293668
"5646...2159","calibration","carbon",1.70000005,1.59476977081325
"4621...2160","calibration","carbon",0.5,0.469121339763426
"2770","calibration","carbon",5.95927291727822,5.51288267448525
"6032...2162","calibration","carbon",5.5999999,5.37922021818449
"3831...2163","calibration","carbon",0.300000012,0.23503034084233
"4020...2164","calibration","carbon",0.200000003,0.219232322404516
"6503...2165","calibration","carbon",0.600000024,0.63717894354143
"7554...2166","calibration","carbon",0.270000011,0.410558081841779
"6440...2167","calibration","carbon",0.3,0.195197130864621
