,lower,upper,pred,obs,type,variable
1939,14.207842,27.812052,21.009947,24.970827, Calibration,P retention
1940,29.828293,58.351173,44.089733,32.0, Calibration,P retention
1941,19.255081,38.978443,29.116762,33.0, Calibration,P retention
1942,6.7548847,14.20326,10.479073,10.0, Calibration,P retention
1943,12.092347,24.171463,18.131905,20.0, Calibration,P retention
1944,7.857267,16.387823,12.122545,5.0, Calibration,P retention
1945,26.92089,53.56639,40.24364,41.0, Calibration,P retention
1946,63.007122,124.58186,93.794495,100.0, Calibration,P retention
1947,14.723083,30.713383,22.718233,18.0, Calibration,P retention
1948,16.699905,32.64001,24.669958,26.943005, Calibration,P retention
1949,13.42908,26.515156,19.972118,14.0, Calibration,P retention
1950,11.544174,23.444294,17.494234,15.0, Calibration,P retention
1951,16.385687,33.796783,25.091236,29.0, Calibration,P retention
1952,8.9625845,19.559048,14.260817,16.0, Calibration,P retention
1953,7.770976,15.7330675,11.752022,6.0, Calibration,P retention
1954,14.290937,28.635687,21.463312,28.0, Calibration,P retention
1955,24.038204,48.505764,36.271984,37.0, Calibration,P retention
1956,24.829746,49.03467,36.93221,50.0, Calibration,P retention
1957,16.161129,32.150322,24.155725,23.0, Calibration,P retention
1958,6.55755,16.669682,11.613616,16.0, Calibration,P retention
1959,27.246553,54.735664,40.991108,47.0, Calibration,P retention
1960,8.993688,18.638313,13.816,15.0, Calibration,P retention
1961,7.6904726,16.74715,12.218811,12.0, Calibration,P retention
1962,20.797653,41.62346,31.210556,30.0, Calibration,P retention
1963,24.223637,47.714054,35.968845,35.0, Calibration,P retention
1964,11.57617,22.977217,17.276693,20.0, Calibration,P retention
1965,20.990467,41.541798,31.266132,26.0, Calibration,P retention
1966,19.482048,38.418964,28.950506,25.0, Calibration,P retention
1967,55.985733,110.87146,83.4286,94.0, Calibration,P retention
1968,18.077734,36.201782,27.13976,28.0, Calibration,P retention
1969,21.485304,42.611565,32.048435,22.0, Calibration,P retention
1970,33.80487,66.201904,50.003387,49.0, Calibration,P retention
1971,7.8937645,15.960804,11.927284,2.0, Calibration,P retention
1972,26.66874,53.355118,40.01193,40.0, Calibration,P retention
1973,57.43138,114.04558,85.73848,95.0, Calibration,P retention
1974,6.4009614,13.175283,9.788122,10.0, Calibration,P retention
1975,35.70164,72.23299,53.967316,55.0, Calibration,P retention
1976,24.009857,47.72129,35.865574,43.0, Calibration,P retention
1977,23.990559,47.877995,35.934277,34.0, Calibration,P retention
1978,22.588871,44.337055,33.462963,34.0, Calibration,P retention
1979,29.794338,59.66141,44.727875,53.0, Calibration,P retention
1980,24.882164,48.880577,36.88137,37.0, Calibration,P retention
1981,34.72906,69.6806,52.204834,50.0, Calibration,P retention
1982,19.281548,39.065258,29.173403,26.0, Calibration,P retention
1983,1.9999988,7.527814,4.7639065,3.0, Calibration,P retention
1984,47.705704,94.51604,71.11087,76.0, Calibration,P retention
1985,43.09217,85.974846,64.53351,66.0, Calibration,P retention
1986,25.558178,50.44302,38.0006,36.0, Calibration,P retention
1987,27.437279,53.875336,40.656307,56.0, Calibration,P retention
1988,7.6530867,15.543237,11.598162,11.0, Calibration,P retention
1989,3.7490451,8.330072,6.039559,6.0, Calibration,P retention
1990,31.33968,62.258213,46.798946,52.0, Calibration,P retention
1991,29.48455,58.04345,43.764,46.0, Calibration,P retention
1992,8.214794,17.79736,13.006077,25.0, Calibration,P retention
1993,19.012207,37.2309,28.121553,27.0, Calibration,P retention
1994,22.417986,46.223022,34.320503,40.0, Calibration,P retention
1995,13.988545,27.468243,20.728394,20.0, Calibration,P retention
1996,23.731209,48.39377,36.06249,38.0, Calibration,P retention
1997,18.06849,36.0435,27.055994,28.0, Calibration,P retention
1998,28.21076,56.027596,42.11918,60.0, Calibration,P retention
1999,12.279907,24.532516,18.406212,12.0, Calibration,P retention
