"","type","variable","obs","pred","lower","upper"
"19846","calibration","P retention",28,24.4368527121506,11.1648878203381,41.3101210254393
"19847","calibration","P retention",2,5.76036567059003,0.927057624421383,16.2816339852515
"19848","calibration","P retention",38,43.241109140555,26.9835650018314,59.6746552881415
"19849","calibration","P retention",11,12.4487366880934,4.20827112366831,27.5104106586084
"19850","calibration","P retention",95,96.6076257296886,87.1318966968228,99.7885484128524
"19851","calibration","P retention",9,10.6967949037753,3.28165490141414,23.7216350775166
"19852","calibration","P retention",4,2.88016343736761,0.149400300049389,12.086754241272
"19853","calibration","P retention",11,19.7978629634688,7.85385176297143,35.768078873601
"19854","calibration","P retention",36,34.2665583552245,20.5365304130446,52.1444217724996
"19855","calibration","P retention",41,39.6366262214601,23.5908601808916,56.2892363529694
"19856","calibration","P retention",96,94.5292132496446,83.2053734111726,98.9702121903487
"19857","calibration","P retention",64,67.0160428292981,50.382619805917,81.1710926295204
"19858","calibration","P retention",6,11.0633743951642,3.03607085005814,24.7949779457314
"19859","calibration","P retention",6,6.20190687793865,1.01666314541036,17.3359312272357
"19860","calibration","P retention",98,97.1543188206805,87.6898673660212,99.7707714545987
"19861","calibration","P retention",26,21.0545606181007,9.60197634294273,36.4054709872001
"19862","calibration","P retention",99,97.0191978584084,87.2541399594271,99.7915680836329
"19863","calibration","P retention",34,37.1548866718685,23.2689876230781,54.5136895265096
"19864","calibration","P retention",14,9.50819750336867,2.40187713575731,21.6927094124341
"19865","calibration","P retention",15,14.0920649966747,4.78896551505094,28.2805198195099
"19866","calibration","P retention",13,13.3022949284901,4.6464689662293,27.8417290685072
"19867","calibration","P retention",10,18.4405385325999,8.06758614303686,32.5196174050676
"19868","calibration","P retention",1,4.7492422128897,0.598430968977427,15.3738576885506
"19869","calibration","P retention",59,53.7993324038338,36.8761411811235,70.7056806265609
"19870","calibration","P retention",37,54.5481543518694,38.1427607107897,71.2671432573418
"19871","calibration","P retention",19,12.0364371765143,3.75965587375083,26.5936800860182
