,lower,upper,pred,obs,type,variable
3206,34.55905,69.41821,51.988632,53.0,Validation,silt
3207,12.496298,44.42148,28.458887,20.51,Validation,silt
3208,73.93436,91.75438,82.84437,86.89,Validation,silt
3209,21.516626,56.820145,39.168385,40.83,Validation,silt
3210,52.64689,81.6426,67.144745,64.0,Validation,silt
3211,39.414116,73.19349,56.303802,51.0,Validation,silt
3212,47.469032,78.573784,63.021408,69.0,Validation,silt
3213,46.54162,78.09419,62.317905,50.230003,Validation,silt
3214,28.985422,64.57604,46.78073,41.95,Validation,silt
3215,24.618834,60.340744,42.47979,32.44,Validation,silt
3216,47.47506,78.59462,63.03484,62.0,Validation,silt
3217,16.70099,50.794273,33.74763,15.58,Validation,silt
3218,12.009365,43.442646,27.726006,30.239998,Validation,silt
3219,46.9127,78.25485,62.583775,60.0,Validation,silt
3220,35.088905,69.93349,52.511196,46.09,Validation,silt
3221,0.44849277,6.429446,3.4389694,8.0,Validation,silt
3222,0.5290761,7.1807127,3.8548944,6.0,Validation,silt
3223,28.42158,64.083885,46.25273,49.23,Validation,silt
3224,7.737335,35.024117,21.380726,38.51,Validation,silt
3225,33.410786,68.57408,50.99243,40.58,Validation,silt
3226,54.026405,82.416405,68.221405,59.93,Validation,silt
3227,56.992706,84.00745,70.50008,67.44,Validation,silt
3228,32.071434,67.33549,49.70346,49.0,Validation,silt
3229,40.815296,74.12932,57.472305,58.65,Validation,silt
3230,26.439362,62.28866,44.36401,46.37,Validation,silt
3231,8.904198,37.41064,23.15742,23.86,Validation,silt
3232,60.45837,85.78233,73.12035,59.58,Validation,silt
3233,48.020668,78.91967,63.47017,61.12,Validation,silt
3234,10.857714,41.414795,26.136255,23.0,Validation,silt
3235,55.460617,83.183716,69.32217,68.697,Validation,silt
3236,0.18653512,3.6926,1.9395676,1.195,Validation,silt
3237,57.988766,84.51813,71.25345,67.547,Validation,silt
3238,34.632935,69.486755,52.059845,47.370003,Validation,silt
3239,8.779265,37.520695,23.14998,41.329998,Validation,silt
3240,30.336561,65.86488,48.100723,42.48,Validation,silt
3241,59.380516,85.23562,72.30807,66.65,Validation,silt
3242,45.795944,77.488235,61.64209,58.65,Validation,silt
3243,40.218876,73.768036,56.993458,56.0,Validation,silt
3244,14.376907,47.40985,30.89338,38.170002,Validation,silt
3245,33.80445,68.79066,51.297554,47.02,Validation,silt
3246,55.345444,83.21448,69.27996,72.58,Validation,silt
3247,37.928947,72.154526,55.041737,54.65,Validation,silt
3248,31.715345,67.26464,49.489994,39.457005,Validation,silt
3249,34.71266,69.567955,52.14031,49.44,Validation,silt
3250,46.420383,77.92375,62.17207,53.0,Validation,silt
3251,36.040688,70.58636,53.313522,51.3,Validation,silt
3252,55.719498,83.339676,69.52959,71.0,Validation,silt
3253,27.783495,63.629486,45.70649,42.336998,Validation,silt
3254,6.070511,30.993675,18.532093,17.23,Validation,silt
3255,19.776785,54.627663,37.202225,43.530003,Validation,silt
3256,55.989758,83.48678,69.738266,50.036003,Validation,silt
3257,27.242222,62.84518,45.0437,39.67,Validation,silt
