,upper,lower,pred,obs,type,variable
21147,64.80889053,3.352015685,30.728437,33.3,Validation,carbon
21148,1.364236096,0.182333847,0.773285,0.82,Validation,carbon
21149,1.364236096,0.182333847,0.773285,0.82,Validation,carbon
21150,1.364236096,0.182333847,0.773285,0.82,Validation,carbon
21151,1.364236096,0.182333847,0.773285,0.63,Validation,carbon
21152,1.364236096,0.182333847,0.773285,0.63,Validation,carbon
21153,1.364236096,0.182333847,0.773285,0.63,Validation,carbon
21154,4.924325808,0.1276256,2.5259757,2.7,Validation,carbon
21155,4.462378113,0.296661289,2.3795197,2.59,Validation,carbon
21156,1.631941238,0.222914776,0.927428,1.31,Validation,carbon
21157,4.079465854,0.292004597,2.1857352,2.19,Validation,carbon
21158,1.364236096,0.182333847,0.773285,0.5522598,Validation,carbon
21159,4.64421632,0.002045891,2.3210852,2.9,Validation,carbon
21160,2.158572184,0.113520873,1.1360465,1.9,Validation,carbon
21161,4.664774042,0.227962393,2.4463682,2.4,Validation,carbon
21162,4.177241847,0.288367227,2.2328045,2.1,Validation,carbon
21163,1.364236096,0.182333847,0.773285,0.7858198,Validation,carbon
21164,1.728507512,0.096689469,0.9125985,0.8,Validation,carbon
21165,1.58612269,0.261011542,0.9235671,0.996552,Validation,carbon
21166,4.964519976,0.330661298,2.6475906,2.85,Validation,carbon
21167,4.112667354,0.31161383,1.9005268,2,Validation,carbon
21168,1.364236096,0.182333847,0.773285,0.62,Validation,carbon
21169,1.364236096,0.182333847,0.773285,0.62,Validation,carbon
21170,1.364236096,0.182333847,0.773285,0.62,Validation,carbon
21171,2.14286836,0.162341038,1.1526047,1.2,Validation,carbon
21172,4.299319236,0.235083134,2.2672012,2.38,Validation,carbon
21173,1.364236096,0.182333847,0.773285,0.4487665,Validation,carbon
21174,11.03841344,0.059460251,5.548937,5.7,Validation,carbon
21175,5.110662019,0.071916545,2.5912893,2.1,Validation,carbon
21176,2.453415801,0.177778552,1.3155972,1.45,Validation,carbon
21177,2.008685501,0.250241606,1.1294636,0.9,Validation,carbon
21178,3.640442525,0.183353032,1.9118978,2.7,Validation,carbon
21179,20.58068073,0.669074892,9.955803,10.6,Validation,carbon
21180,1.896137356,0.23477614,1.0654567,1.5,Validation,carbon
21181,4.56150009,0.30408333,2.4327917,2.63,Validation,carbon
21182,1.364236096,0.182333847,0.773285,1.4,Validation,carbon
21183,1.440870894,0.195096838,0.81798387,1.1,Validation,carbon
21184,2.092458235,0.164321198,1.1283897,1.2,Validation,carbon
21185,2.411080042,0.200863679,1.3059719,1.3,Validation,carbon
21186,13.1379269,0.796867212,6.17053,6.4,Validation,carbon
21187,5.041675136,0.029984906,2.53583,1.3844641,Validation,carbon
21188,4.767130858,0.319644445,2.5433877,2.69,Validation,carbon
21189,1.364236096,0.182333847,0.773285,0.26,Validation,carbon
21190,1.364236096,0.182333847,0.773285,0.26,Validation,carbon
21191,1.364236096,0.182333847,0.773285,0.26,Validation,carbon
21192,1.364236096,0.182333847,0.773285,0.26,Validation,carbon
21193,1.674181475,0.278945552,0.9765635,1,Validation,carbon
21194,9.330066964,0.053280159,4.6383934,5.329,Validation,carbon
21195,2.718942047,0.190265297,1.4546037,1.69,Validation,carbon
21196,1.364236096,0.182333847,0.773285,0.41,Validation,carbon
21197,2.374465906,0.192348279,1.2834071,1.6,Validation,carbon
21198,1.877669396,0.259551463,1.0686104,1.27,Validation,carbon
21199,1.454028518,0.194635242,0.8243319,1.0368003,Validation,carbon
21200,1.911813536,0.281974039,1.0968938,1.2629619,Validation,carbon
21201,11.1200167,0.046633365,5.5366917,5.876157,Validation,carbon
21202,26.18106629,0.881616373,12.649725,14.3,Validation,carbon
21203,1.364236096,0.182333847,0.773285,0.9,Validation,carbon
21204,1.364236096,0.182333847,0.773285,0.9,Validation,carbon
21205,1.364236096,0.182333847,0.773285,0.9,Validation,carbon
21206,1.364236096,0.182333847,0.773285,0.9,Validation,carbon
21207,1.364236096,0.182333847,0.773285,0.9,Validation,carbon
21208,1.364236096,0.182333847,0.773285,0.9,Validation,carbon
21209,4.09392569,0.257161403,2.1755435,2.9,Validation,carbon
21210,5.381491951,0.309417434,2.8454547,3.2,Validation,carbon
21211,2.984532994,0.224380809,1.6044569,2.1,Validation,carbon
21212,16.00542149,0.23003945,7.887691,8.98,Validation,carbon
21213,4.541958999,0.185352135,2.3636556,2.7,Validation,carbon
21214,5.422263262,0.077066538,2.6725984,2.3,Validation,carbon
21215,1.364236096,0.182333847,0.773285,0.25,Validation,carbon
21216,1.364236096,0.182333847,0.773285,0.25,Validation,carbon
21217,2.244705238,0.074892245,1.1597987,1.6,Validation,carbon
21218,10.79662132,0.069394117,5.4330077,5.8,Validation,carbon
21219,10.90460948,0.014001093,5.4593053,7.1,Validation,carbon
21220,2.784313274,0.184933352,1.4846233,2.1,Validation,carbon
21221,4.305855006,0.197738916,2.251797,2.3257332,Validation,carbon
21222,2.322107972,0.202032148,1.2620701,1.44,Validation,carbon
21223,5.642834293,0.04334916,2.8430917,2.6,Validation,carbon
21224,6.420575829,0.282911091,3.3517435,2.4,Validation,carbon
21225,1.878100286,0.183132996,1.0306166,1.4,Validation,carbon
21226,4.133193628,0.193316801,2.1632552,2.16,Validation,carbon
21227,1.400279734,0.201133397,0.80070657,0.86,Validation,carbon
21228,4.51407034,0.30649393,2.4102821,2.62,Validation,carbon
21229,8.706415304,0.081927172,4.394171,5.2,Validation,carbon
21230,1.813276494,0.137309706,0.9752931,1.3,Validation,carbon
21231,7.357977035,0.1786741,3.7683256,4.61,Validation,carbon
21232,1.364236096,0.182333847,0.773285,0.68,Validation,carbon
21233,1.364236096,0.182333847,0.773285,0.1793023,Validation,carbon
21234,5.974049258,0.149635625,3.0618424,3.2,Validation,carbon
21235,6.210895773,0.190843825,3.2008698,3.174,Validation,carbon
21236,24.63377891,0.789008483,11.922385,13.6,Validation,carbon
21237,1.364236096,0.182333847,0.773285,0.2348559,Validation,carbon
21238,2.257069826,0.197063684,1.2270668,1.43,Validation,carbon
21239,7.580133548,0.238480458,3.909307,4.61,Validation,carbon
21240,108.3653897,7.073733195,50.64583,55,Validation,carbon
21241,2.809349222,0.172119541,1.3186148,1.1,Validation,carbon
21242,6.379390397,0.16340383,3.271397,3.1,Validation,carbon
21243,4.589375181,0.146215754,2.3677955,0.3,Validation,carbon
21244,11.94046547,0.115072751,5.9126964,6.9961605,Validation,carbon
21245,3.571435334,0.217857479,1.8946464,1.91,Validation,carbon
21246,9.374004411,0.064843225,4.6545806,4.8443213,Validation,carbon
21247,16.73093383,0.366630245,8.182152,8.219244,Validation,carbon
21248,11.76409282,2.993137731,4.3854775,0.4,Validation,carbon
21249,3.838968976,0.243103282,2.0410361,1.9,Validation,carbon
21250,6.66958814,0.213261178,3.2281635,2.6,Validation,carbon
21251,10.43634536,0.082026223,5.259186,5.9,Validation,carbon
21252,11.55917845,0.006993387,5.7760925,6.2,Validation,carbon
21253,4.808815702,0.312299982,2.5605578,2.85,Validation,carbon
21254,2.761864976,0.147825166,1.4548451,1.93,Validation,carbon
21255,14.930315,0.356051429,7.287132,7.1,Validation,carbon
21256,10.7536423,0.074295784,5.413969,6.4,Validation,carbon
21257,4.858041089,0.238127429,2.5480843,2.6,Validation,carbon
21258,5.627510393,0.227140582,2.9273255,3.155,Validation,carbon
21259,3.976023462,0.031692717,2.003858,1.9,Validation,carbon
21260,13.76439574,0.207705526,6.778345,7.4,Validation,carbon
21261,3.961853719,0.228341365,2.0950975,2.453215,Validation,carbon
21262,9.464715614,0.103767738,4.7842417,4.665186,Validation,carbon
21263,4.789795756,0.275102258,2.532449,1.814,Validation,carbon
21264,2.42053982,0.036232269,1.228386,1.3,Validation,carbon
21265,1.364236096,0.182333847,0.773285,0.22,Validation,carbon
21266,1.364236096,0.182333847,0.773285,0.22,Validation,carbon
21267,2.602435659,0.246507575,1.4244716,1.64,Validation,carbon
21268,1.645472534,0.181172363,0.91332245,0.2,Validation,carbon
21269,2.784083074,0.231368834,1.507726,1.4,Validation,carbon
21270,1.364236096,0.182333847,0.773285,0.09,Validation,carbon
21271,2.497173245,0.195495431,1.3463343,1.72,Validation,carbon
21272,1.364236096,0.182333847,0.773285,1,Validation,carbon
21273,1.364236096,0.182333847,0.773285,1,Validation,carbon
21274,1.364236096,0.182333847,0.773285,1,Validation,carbon
21275,1.510119549,0.200093278,0.8551064,1.1,Validation,carbon
21276,13.71732106,0.105560917,6.80588,7.67,Validation,carbon
21277,4.287555169,0.292511512,2.2900333,2.28,Validation,carbon
21278,1.364236096,0.182333847,0.773285,0.39,Validation,carbon
21279,1.364236096,0.182333847,0.773285,0.39,Validation,carbon
21280,1.364236096,0.182333847,0.773285,0.39,Validation,carbon
21281,1.364236096,0.182333847,0.773285,0.39,Validation,carbon
21282,12.90797349,0.163476192,6.3722486,6.2228713,Validation,carbon
21283,17.78008152,0.37898136,8.70055,9.842274,Validation,carbon
21284,1.364236096,0.182333847,0.773285,0.9834717,Validation,carbon
21285,1.364236096,0.182333847,0.773285,3.5863986,Validation,carbon
21286,4.492406567,0.011041363,2.2406826,0.4,Validation,carbon
21287,99.42268804,6.347759752,46.537464,51,Validation,carbon
21288,1.364662509,0.182657857,0.7736602,1.0594275,Validation,carbon
21289,3.8807769,0.179326993,2.030052,2.250184,Validation,carbon
21290,1.43574007,0.182290121,0.8090151,1.2,Validation,carbon
21291,2.692495952,0.189733615,1.4411148,1.2,Validation,carbon
21292,3.478278963,0.206522138,1.8424006,1.915,Validation,carbon
21293,4.480330344,0.253554467,2.3669424,2.56,Validation,carbon
21294,19.22812049,0.510572124,9.358774,10.6,Validation,carbon
21295,3.166277252,0.18646542,1.6763713,1.6309901,Validation,carbon
21296,1.364236096,0.182333847,0.773285,0.88,Validation,carbon
21297,1.364236096,0.182333847,0.773285,0.88,Validation,carbon
21298,1.374143818,0.187679311,0.78091156,0.8,Validation,carbon
21299,2.696607998,0.148886749,1.4227474,1.682,Validation,carbon
21300,3.620002895,0.287263722,1.9536333,2.048,Validation,carbon
21301,4.768791669,0.280127055,2.5244594,2.7,Validation,carbon
21302,1.834181451,0.149192549,0.991687,0.9,Validation,carbon
21303,4.920828849,0.283156365,2.6019926,2.9,Validation,carbon
21304,1.951498596,0.115688952,1.0335938,0.8,Validation,carbon
21305,17.12101073,0.337252564,8.391879,8.697663,Validation,carbon
21306,1.393620791,0.191407738,0.79251426,0.96,Validation,carbon
21307,1.364236096,0.182333847,0.773285,0.5079881,Validation,carbon
21308,1.42905698,0.194663309,0.81186014,0.1,Validation,carbon
21309,9.569290152,0.066041955,4.817666,5.7,Validation,carbon
21310,7.948935537,0.108171968,3.9203818,4.1,Validation,carbon
21311,1.964871894,0.262356032,1.113614,1.6,Validation,carbon
21312,4.603971451,0.287766011,2.4458687,2.5,Validation,carbon
21313,3.414227519,0.171443496,1.621392,1.5,Validation,carbon
21314,4.887676494,0.312684758,2.6001806,2.73,Validation,carbon
21315,1.427311237,0.190719907,0.8090156,0.8,Validation,carbon
21316,1.935405259,0.262851233,1.0991282,1.186771,Validation,carbon
21317,3.042319786,0.22718786,1.6347538,1.5,Validation,carbon
21318,1.364236096,0.182333847,0.773285,0.38,Validation,carbon
21319,1.364236096,0.182333847,0.773285,0.38,Validation,carbon
21320,4.596837656,0.243999822,2.4204187,2.1,Validation,carbon
21321,9.824036933,0.052545213,4.938291,5.12,Validation,carbon
21322,1.392669328,0.19084262,0.791756,0.38,Validation,carbon
21323,4.0607376,0.290960799,2.1758492,2.3,Validation,carbon
21324,12.70349187,0.075706192,6.313893,7.25,Validation,carbon
21325,8.365266796,0.174245838,4.2697563,5.4,Validation,carbon
21326,6.25042046,1.487578759,2.3814209,1.1563697,Validation,carbon
21327,2.373547287,0.216452627,1.295,1.4,Validation,carbon
21328,1.364236096,0.182333847,0.773285,0.28,Validation,carbon
21329,1.364236096,0.182333847,0.773285,0.28,Validation,carbon
21330,1.364236096,0.182333847,0.773285,0.28,Validation,carbon
21331,1.800478009,0.242629501,1.0215538,0.4,Validation,carbon
21332,7.715324708,0.202362231,3.9588435,4.35,Validation,carbon
21333,5.390925919,0.300782645,2.8458543,3.02,Validation,carbon
21334,6.117279158,0.198741807,3.1580105,2.977,Validation,carbon
21335,6.460836755,0.214472903,3.3376548,3.9,Validation,carbon
21336,2.471112041,0.228451462,1.3497818,1.6,Validation,carbon
21337,4.512562604,0.273227839,2.3928952,2.42,Validation,carbon
21338,2.973503791,0.155118741,1.5643113,0.9,Validation,carbon
21339,20.20298037,0.52400622,9.839487,10.3,Validation,carbon
21340,1.364236096,0.182333847,0.773285,0.76,Validation,carbon
21341,16.06494715,0.413862252,7.8255424,8.8,Validation,carbon
21342,3.133345996,0.246842946,1.6900945,1.7,Validation,carbon
21343,3.89081024,0.001182784,1.9448137,2.3,Validation,carbon
21344,17.25123852,0.39000958,8.430614,7.775816,Validation,carbon
21345,4.541563514,0.263494965,2.4025292,2.7,Validation,carbon
21346,4.767267868,0.268607929,2.517938,2.7,Validation,carbon
21347,5.394553763,0.268851178,2.8317025,2.811,Validation,carbon
21348,1.402851438,0.204076553,0.803464,0.8,Validation,carbon
21349,3.396120403,0.027276423,1.7116984,1.8,Validation,carbon
21350,9.642544643,0.042880162,4.8427124,4.2116594,Validation,carbon
21351,2.230477955,0.192905519,1.2116917,1.2,Validation,carbon
21352,18.90976544,0.385614588,9.262075,9.1,Validation,carbon
21353,5.016208481,0.265941311,2.641075,2.7,Validation,carbon
21354,1.859621669,0.199871635,1.0297467,1.2,Validation,carbon
21355,10.42986548,0.066244478,5.248055,5.440053,Validation,carbon
21356,9.069931329,0.004152953,4.537042,4.3,Validation,carbon
21357,3.791114705,0.278928859,2.0350218,2,Validation,carbon
21358,6.383960048,0.285487374,3.3347237,3.653305,Validation,carbon
21359,7.385756338,0.118457163,3.6336496,3.5,Validation,carbon
21360,9.986387068,0.040918166,4.9727345,4.640423,Validation,carbon
21361,13.59635714,0.102346219,6.7470055,7.1,Validation,carbon
21362,5.561124579,0.152062639,2.8565936,2.9,Validation,carbon
21363,1.364236096,0.182333847,0.773285,0.18,Validation,carbon
21364,1.364236096,0.182333847,0.773285,0.18,Validation,carbon
21365,1.364236096,0.182333847,0.773285,0.18,Validation,carbon
21366,1.364236096,0.182333847,0.773285,0.18,Validation,carbon
21367,1.364236096,0.182333847,0.773285,0.18,Validation,carbon
21368,6.738966127,0.238710265,3.4888382,4.3,Validation,carbon
21369,1.364236096,0.182333847,0.773285,0.765889,Validation,carbon
21370,2.773497215,0.193912873,1.483705,1.5,Validation,carbon
21371,12.23876964,0.10581886,6.0664754,5.1,Validation,carbon
21372,10.90290437,0.114376882,5.3942637,5,Validation,carbon
21373,2.114058718,0.189026847,1.1515428,1.2814403,Validation,carbon
21374,1.435203103,0.196862074,0.8160326,0.85,Validation,carbon
21375,3.578066167,0.221523706,1.8997949,1.85,Validation,carbon
21376,7.174590026,0.256737147,3.4589264,3.3,Validation,carbon
21377,3.478974204,0.107269187,1.7931217,1.2,Validation,carbon
21378,1.379928145,0.193071452,0.7864998,0.93,Validation,carbon
21379,3.193108147,0.051256245,1.570926,1.7,Validation,carbon
21380,1.364236096,0.182333847,0.773285,0.4866067,Validation,carbon
21381,3.544031775,0.197592103,1.8708119,2.4,Validation,carbon
21382,4.047402882,0.182250953,2.114827,2.43,Validation,carbon
21383,4.361935722,0.2722906,2.3171132,2.58,Validation,carbon
21384,5.279689535,0.255316989,2.7675033,2.61,Validation,carbon
21385,5.710780925,0.283022576,2.9969018,3.1,Validation,carbon
21386,2.484507653,0.244007257,1.3642575,1.4,Validation,carbon
21387,7.447782357,0.221992652,3.8348875,4.75,Validation,carbon
21388,5.514940772,0.21034285,2.8626418,2.8,Validation,carbon
21389,6.249971568,0.261036695,3.2555041,3.4,Validation,carbon
21390,10.43467193,0.060981226,5.2478266,6.476816,Validation,carbon
21391,2.314544422,0.134835976,1.2246902,1.6,Validation,carbon
21392,16.48701753,0.29656305,8.095227,8.5,Validation,carbon
21393,7.717826811,0.104619059,3.911223,2.763,Validation,carbon
21394,4.005845408,0.230878015,2.1183617,2.16,Validation,carbon
21395,7.486182674,0.169993893,3.8280883,3.994043,Validation,carbon
21396,3.265473344,0.19307091,1.7292721,1.7881391,Validation,carbon
21397,4.869501135,0.300140359,2.5848207,3.4,Validation,carbon
21398,6.051414045,0.291579691,3.1714969,3.7,Validation,carbon
21399,1.364236096,0.182333847,0.773285,0.57,Validation,carbon
21400,1.364236096,0.182333847,0.773285,0.57,Validation,carbon
21401,10.04448919,0.029473019,5.036981,5.1,Validation,carbon
21402,15.25786994,0.389043073,7.4344134,6.8,Validation,carbon
21403,8.05993768,0.171035564,4.1154866,4.42,Validation,carbon
21404,1.388525638,0.190617767,0.7895717,0.7,Validation,carbon
21405,4.24052323,0.274508107,2.2575157,2.3,Validation,carbon
21406,4.507356297,0.326387752,2.416872,2.62,Validation,carbon
21407,3.166999096,0.242136245,1.7045677,1.68,Validation,carbon
21408,8.449026604,0.17009304,4.30956,4.15,Validation,carbon
21409,8.167118542,0.115839474,4.0256395,3.7,Validation,carbon
21410,6.677427358,0.078626566,3.378027,3.7,Validation,carbon
21411,1.364236096,0.182333847,0.773285,0.89,Validation,carbon
21412,2.667580031,0.048838474,1.3582093,1.8,Validation,carbon
21413,1.855434248,0.158407619,1.0069209,1.1,Validation,carbon
21414,1.647557277,0.192544084,0.9200507,1.05,Validation,carbon
21415,1.364236096,0.182333847,0.773285,0.2214917,Validation,carbon
21416,5.553753591,0.233175063,2.8934643,3.7434504,Validation,carbon
21417,9.808748267,0.044372537,4.9265604,5.6,Validation,carbon
21418,12.29666274,0.026991299,6.1348357,5.320848,Validation,carbon
21419,2.329760315,0.23320627,1.2814833,1.5,Validation,carbon
21420,9.086999183,0.110491509,4.5987453,4.32,Validation,carbon
21421,7.945092255,0.231347984,4.08822,4.6,Validation,carbon
21422,2.445108893,0.280507323,1.3628081,1.54,Validation,carbon
21423,5.018778497,0.303936308,2.6613574,2.95,Validation,carbon
21424,1.364236096,0.182333847,0.773285,0.2774859,Validation,carbon
21425,13.71195299,0.194009605,6.7589717,7.6,Validation,carbon
21426,15.60081976,0.189598258,7.7056108,3.2,Validation,carbon
21427,3.28360384,0.236192055,1.759898,1.9,Validation,carbon
21428,5.443075792,0.254930361,2.849003,2.9369195,Validation,carbon
21429,5.04993308,0.361413355,2.7056732,3.2,Validation,carbon
21430,1.824743067,0.273386206,1.0490646,0.3,Validation,carbon
21431,1.364236096,0.182333847,0.773285,0.13,Validation,carbon
21432,1.364236096,0.182333847,0.773285,0.13,Validation,carbon
21433,10.57834352,0.062273849,5.3203087,5.8,Validation,carbon
21434,2.222890634,0.10169695,1.1622938,1.4,Validation,carbon
21435,3.229128427,0.294670516,1.7618995,1.95,Validation,carbon
21436,13.41008746,0.194436899,6.6078253,6.1,Validation,carbon
21437,10.71903224,0.040294693,5.3796635,5.7,Validation,carbon
21438,1.48690732,0.214422508,0.8506649,0.7,Validation,carbon
21439,1.364236096,0.182333847,0.773285,0.56,Validation,carbon
21440,1.837162431,0.134039943,0.9856012,0.9,Validation,carbon
21441,3.794380369,0.265164195,2.0297723,2.28,Validation,carbon
21442,5.189712397,0.263244279,2.7264783,2.618,Validation,carbon
21443,3.163950516,0.208775209,1.6863629,1.83,Validation,carbon
21444,5.116428855,0.32299423,2.7197115,2.9,Validation,carbon
21445,1.364236096,0.182333847,0.773285,0.5028441,Validation,carbon
21446,1.59670466,0.186100306,0.8914025,1.09,Validation,carbon
21447,11.61528409,0.011551981,5.801866,5.6,Validation,carbon
21448,1.430965875,0.185978915,0.8084724,0.7,Validation,carbon
21449,3.731346693,0.184754048,1.9580504,1.771,Validation,carbon
21450,5.05659976,0.220141744,2.6383708,3.5,Validation,carbon
21451,5.98893531,0.306590717,3.147763,3.37,Validation,carbon
21452,6.477255667,0.227676069,3.3524659,4.5,Validation,carbon
21453,72.45489058,3.798968639,34.32796,39,Validation,carbon
21454,2.543273637,0.098604967,1.3209393,1,Validation,carbon
21455,1.364236096,0.182333847,0.773285,0.94,Validation,carbon
21456,2.425502034,0.146268634,1.2858853,1.3999822,Validation,carbon
21457,5.403111002,0.234618643,2.8188648,2.7,Validation,carbon
21458,8.972539909,0.140646927,4.5565934,4,Validation,carbon
21459,1.364236096,0.182333847,0.773285,0.505696,Validation,carbon
21460,5.312736015,0.303305645,2.8080208,3.449234,Validation,carbon
21461,20.87319091,0.99231818,9.940436,12.5,Validation,carbon
21462,9.241574603,0.130715055,4.686145,5.4,Validation,carbon
21463,3.5527221,0.278687116,1.9157046,2.3363836,Validation,carbon
21464,1.364236096,0.182333847,0.773285,0.66,Validation,carbon
21465,1.364236096,0.182333847,0.773285,0.66,Validation,carbon
21466,1.364236096,0.182333847,0.773285,0.66,Validation,carbon
21467,1.364236096,0.182333847,0.773285,0.66,Validation,carbon
21468,5.111585805,0.247432044,2.679509,2.8,Validation,carbon
21469,6.018788537,0.055433472,2.9816775,3.3,Validation,carbon
21470,4.342438427,0.272792133,2.3076153,2.45,Validation,carbon
21471,10.30385897,0.099778385,5.1020403,3.9,Validation,carbon
21472,4.828830866,0.309928747,2.5693798,2.71,Validation,carbon
21473,15.09881034,0.200735235,7.4490376,10.5,Validation,carbon
21474,2.043973518,0.215610432,1.129792,1.2,Validation,carbon
21475,4.019362767,0.269204776,2.1442838,1.92,Validation,carbon
21476,2.771108437,0.101364088,1.4362363,1.3,Validation,carbon
21477,6.475845556,0.151759882,3.3138027,3.6,Validation,carbon
21478,3.717945596,0.243107101,1.7374192,2.4,Validation,carbon
21479,4.807685869,0.317828638,2.5627573,2.98,Validation,carbon
21480,5.390607522,0.17744477,2.7840261,2.4,Validation,carbon
21481,4.971723268,0.31365948,2.6426914,3.2658913,Validation,carbon
21482,8.294387524,0.147609051,4.2209983,4.5,Validation,carbon
21483,4.917789855,0.315045915,2.616418,2.928,Validation,carbon
21484,14.00706695,0.176948767,6.915059,7.9,Validation,carbon
21485,5.525326706,0.283757232,2.904542,3.5,Validation,carbon
21486,1.393669489,0.198028681,0.7958491,0.99,Validation,carbon
21487,4.47066677,0.236883048,2.1168919,2.4,Validation,carbon
21488,7.681210941,0.212963635,3.9470873,4.3,Validation,carbon
21489,16.60004579,0.286426176,8.15681,6.8,Validation,carbon
21490,10.43030115,0.075164355,5.2527328,5.4,Validation,carbon
21491,2.111958656,0.255762186,1.1838604,1.33,Validation,carbon
21492,4.793313657,0.18433174,2.4888227,2.7284484,Validation,carbon
21493,1.427729435,0.191730909,0.8097302,1.5,Validation,carbon
21494,1.596415431,0.23757264,0.91699404,1,Validation,carbon
21495,3.779853963,0.271323062,2.0255885,2.28,Validation,carbon
21496,4.308090433,0.059909567,2.1240904,2,Validation,carbon
21497,3.183220282,0.171331987,1.6772761,1.5529583,Validation,carbon
21498,3.370575084,0.16064416,1.7656096,2.4,Validation,carbon
21499,1.64027544,0.219934979,0.9301052,1.1755784,Validation,carbon
21500,9.285729875,0.184189329,4.7349596,4.5,Validation,carbon
21501,22.7751422,0.725074295,11.025034,11.5,Validation,carbon
21502,1.364236096,0.182333847,0.773285,0.58,Validation,carbon
21503,1.364236096,0.182333847,0.773285,0.58,Validation,carbon
21504,14.73834277,0.135554803,7.301394,8,Validation,carbon
21505,4.736350823,0.052665423,2.3945081,2.3,Validation,carbon
21506,6.856756768,0.162084021,3.5094204,4.3,Validation,carbon
21507,1.364236096,0.182333847,0.773285,0.8164708,Validation,carbon
21508,1.364236096,0.182333847,0.773285,0.3823629,Validation,carbon
21509,5.03905246,0.178594139,2.6088233,2.7,Validation,carbon
21510,3.631453048,0.253760804,1.9426069,1.9203668,Validation,carbon
21511,4.163948903,0.167302241,2.1656256,1.5,Validation,carbon
21512,8.832867281,0.019046171,4.4259567,4.8,Validation,carbon
21513,2.709263314,0.290658961,1.4999611,1.8,Validation,carbon
21514,5.149388258,0.127691801,2.63854,3.6,Validation,carbon
21515,4.718662104,0.25684754,2.4877548,2.6,Validation,carbon
21516,3.071607024,0.209810584,1.6407088,1.8,Validation,carbon
21517,24.35709521,0.93412348,11.711486,14.1,Validation,carbon
21518,4.07537242,0.265858449,2.1706154,2.19,Validation,carbon
21519,1.364236096,0.182333847,0.773285,0.9393128,Validation,carbon
21520,7.515741378,0.163407296,3.8395743,4.5,Validation,carbon
21521,3.491375075,0.234266652,1.8628209,1.7,Validation,carbon
21522,2.898935918,0.259288903,1.5791124,0.9,Validation,carbon
21523,1.543362364,0.160421148,0.85189176,1.2,Validation,carbon
21524,12.01080789,0.02343454,5.9936867,5.6726613,Validation,carbon
21525,3.198465189,0.246598879,1.722532,1.3,Validation,carbon
21526,9.33918004,0.167356444,4.7532682,5.8,Validation,carbon
21527,1.364236096,0.182333847,0.773285,0.64,Validation,carbon
21528,1.364236096,0.182333847,0.773285,0.64,Validation,carbon
21529,10.70909629,0.086305952,5.311395,6.195665,Validation,carbon
21530,1.364236096,0.182333847,0.773285,1.0235103,Validation,carbon
21531,3.034951836,0.283890098,1.659421,1.69,Validation,carbon
21532,6.906874572,0.219138707,3.5630066,5.7,Validation,carbon
21533,3.854985766,0.305698343,2.080342,2.3847475,Validation,carbon
21534,1.364236096,0.182333847,0.773285,0.79,Validation,carbon
21535,1.364236096,0.182333847,0.773285,0.79,Validation,carbon
21536,1.364236096,0.182333847,0.773285,0.79,Validation,carbon
21537,6.371794672,0.261327295,3.316561,3.61,Validation,carbon
21538,2.459769938,0.25701454,1.3583922,1.542,Validation,carbon
21539,5.161981632,0.15012164,2.6560516,2.4781163,Validation,carbon
21540,12.1965574,0.167080278,6.0147386,5.1,Validation,carbon
21541,13.32559378,0.138728923,6.5934324,5.5,Validation,carbon
21542,4.597590354,0.213263604,2.405427,2.567,Validation,carbon
21543,2.287913261,0.119359078,1.2036362,1.4,Validation,carbon
21544,4.498473758,0.261855965,2.3801649,2.49,Validation,carbon
21545,3.185626279,0.172322262,1.6789743,1.4087015,Validation,carbon
21546,1.481016416,0.214235765,0.8476261,0.96,Validation,carbon
21547,12.40013375,0.280008933,6.0600624,7,Validation,carbon
21548,2.98381592,0.180436123,1.582126,1.3734176,Validation,carbon
21549,7.218613241,0.24789181,3.7332525,4.6,Validation,carbon
21550,4.511330788,0.29574519,2.403538,2.57,Validation,carbon
21551,1.915790201,0.161367058,1.0385786,1.3,Validation,carbon
21552,6.188307387,0.230990308,3.2096488,3.6,Validation,carbon
21553,1.364236096,0.182333847,0.773285,0.3344046,Validation,carbon
21554,6.653507647,0.187111917,3.4203098,3.2846572,Validation,carbon
21555,1.599099479,0.236148037,0.91762376,1.2,Validation,carbon
21556,2.194048442,0.25703355,1.225541,1.4898696,Validation,carbon
21557,5.825230093,0.144339056,2.8404455,2.9,Validation,carbon
21558,5.119934487,0.187439037,2.6536868,2.8,Validation,carbon
21559,9.038528386,0.112248478,4.5753884,3.7,Validation,carbon
21560,1.364236096,0.182333847,0.773285,0.32,Validation,carbon
21561,1.364236096,0.182333847,0.773285,0.32,Validation,carbon
21562,3.811799173,0.282786246,2.0472927,2.06,Validation,carbon
21563,21.55958805,1.787605856,9.885991,4,Validation,carbon
21564,1.364236096,0.182333847,0.773285,0.34,Validation,carbon
21565,5.369599063,0.031168263,2.7003837,2.9640164,Validation,carbon
21566,21.4559128,0.704499458,10.375707,10,Validation,carbon
21567,1.364236096,0.182333847,0.773285,0.5441194,Validation,carbon
21568,10.54760747,0.026455834,5.2870317,5.6,Validation,carbon
21569,2.325410389,0.083472467,1.2044414,1.5,Validation,carbon
21570,6.816310419,0.297333227,3.5568218,4.5,Validation,carbon
21571,7.443870882,0.061519285,3.752695,4.1,Validation,carbon
21572,1.633069557,0.20879634,0.92093295,1,Validation,carbon
