,lower,upper,pred,obs,type,variable
333,63.33451,85.35053253173828,74.34252166748047,76.0, Calibration,P retention
334,25.880823,38.402347564697266,32.14158630371094,28.0, Calibration,P retention
335,45.594692,56.492679595947266,51.04368591308594,50.0, Calibration,P retention
336,43.91156,65.658935546875,54.785247802734375,19.0, Calibration,P retention
337,1.2420921,17.256505966186523,9.249299049377441,6.0, Calibration,P retention
338,0.5306525,9.659852981567383,5.095252990722656,4.0, Calibration,P retention
339,47.912315,63.53436279296875,55.72333908081055,54.0, Calibration,P retention
340,17.735178,30.721765518188477,24.228471755981445,21.0, Calibration,P retention
341,15.3521595,28.7274112701416,22.039785385131836,18.513351, Calibration,P retention
342,0.24245358,10.180649757385254,4.969098091125488,7.0, Calibration,P retention
343,38.41913,47.535858154296875,42.97749328613281,42.0, Calibration,P retention
344,88.21822,99.20531463623047,93.7117691040039,91.0, Calibration,P retention
345,90.116356,99.5,95.22030639648438,94.0, Calibration,P retention
346,29.636408,41.78853988647461,35.71247482299805,34.0, Calibration,P retention
347,18.38592,31.24281883239746,24.814369201660156,26.0, Calibration,P retention
348,8.355137,22.628173828125,15.491655349731445,10.0, Calibration,P retention
349,58.786312,73.9046401977539,66.34547424316406,62.0, Calibration,P retention
350,7.2892375,21.395998001098633,14.342617988586426,8.0, Calibration,P retention
351,19.858429,32.53461456298828,26.196521759033203,30.0, Calibration,P retention
352,45.006073,55.78239440917969,50.39423370361328,41.0, Calibration,P retention
353,6.098827,19.208477020263672,12.65365219116211,13.0, Calibration,P retention
354,46.77111,60.71417236328125,53.74264144897461,45.0, Calibration,P retention
355,29.93562,40.52468490600586,35.23015213012695,28.0, Calibration,P retention
356,2.1131325,14.393545150756836,8.253338813781738,8.0, Calibration,P retention
357,20.991241,34.46729278564453,27.729267120361328,24.890394, Calibration,P retention
358,13.227489,27.12286376953125,20.1751766204834,21.0, Calibration,P retention
359,0.75915813,12.863710403442383,6.811434268951416,5.0, Calibration,P retention
360,13.038565,27.38212776184082,20.210346221923828,18.242424, Calibration,P retention
361,48.92771,58.7127685546875,53.82024002075195,55.0, Calibration,P retention
362,47.367214,67.36405181884766,57.36563491821289,48.0, Calibration,P retention
363,8.484243,23.440114974975586,15.962179183959961,12.0, Calibration,P retention
364,57.77183,71.69438934326172,64.73310852050781,63.0, Calibration,P retention
365,22.163572,34.387794494628906,28.275684356689453,25.667597, Calibration,P retention
366,0.6810427,8.917701721191406,4.1183295249938965,3.0, Calibration,P retention
367,23.12315,34.97136688232422,29.047258377075195,28.0, Calibration,P retention
368,31.693693,43.95707321166992,37.825382232666016,35.0, Calibration,P retention
369,6.8407664,20.14872932434082,13.49474811553955,14.0, Calibration,P retention
370,24.57961,37.97408676147461,31.27684783935547,29.0, Calibration,P retention
371,20.979954,33.45448303222656,27.21721839904785,21.0, Calibration,P retention
372,66.453835,85.37752532958984,75.91567993164062,70.0, Calibration,P retention
373,68.46629,85.13032531738281,76.79830932617188,81.0, Calibration,P retention
374,29.471666,43.40774917602539,36.4397087097168,31.0, Calibration,P retention
375,99.300285,99.5,99.0,99.0, Calibration,P retention
376,46.91931,57.487648010253906,52.2034797668457,55.0, Calibration,P retention
377,42.316875,60.605709075927734,51.4612922668457,42.0, Calibration,P retention
378,42.82282,51.105587005615234,46.964202880859375,43.0, Calibration,P retention
379,35.937733,46.06003952026367,40.99888610839844,46.0, Calibration,P retention
380,32.617424,44.751121520996094,38.68427276611328,40.0, Calibration,P retention
381,16.851324,28.958227157592773,22.904775619506836,23.0, Calibration,P retention
382,12.386293,26.58970832824707,19.488000869750977,21.0, Calibration,P retention
