"","type","variable","obs","pred","lower","upper"
"5963","validation","clay",32,30.6975251581159,29.8844725016774,31.7935121703628
"5964","validation","clay",4.46000004,3.63572240851915,2.0450073539261,6.38623940615876
"5965","validation","clay",10.6300001,15.6744409746378,13.8372264654602,17.2977494028562
"5966","validation","clay",14.5,19.5919501586139,15.9040956116346,22.2716459981173
"5967","validation","clay",24,28.1490024259657,26.8135748025113,29.6279082807658
"5968","validation","clay",13.5100002,12.7566746414891,11.3141561891348,13.9191788247967
"5969","validation","clay",1,4.92156492727197,3.91975571592258,7.19428954030719
"5970","validation","clay",3,3.48771855554481,1.80672267174576,4.54681375809017
"5971","validation","clay",6,3.11319400956739,0.508533033186756,4.98644679928821
"5972","validation","clay",18,23.7451985494312,21.0057285536815,25.9139759051486
"5973","validation","clay",28,25.3214924512086,24.1569974527268,26.7565972312644
"5974","validation","clay",25.7600002,35.2533102723971,32.6046895136564,38.3845788791832
"5975","validation","clay",10.7299995,19.5050190407638,16.1412816417063,22.2251502920325
"5976","validation","clay",8,10.3598170872087,9.56099357981509,11.5172402236907
"5977","validation","clay",8.07999992,12.8802975166465,11.3647082273951,15.0672799394111
"5978","validation","clay",32,27.5627813705474,26.1252110914141,28.0922883821154
"5979","validation","clay",14,15.0536662067039,14.1323704321086,16.1291888965054
"5980","validation","clay",58.3499985,46.8375637752602,44.3087848731053,48.3707234049634
"5981","validation","clay",20.6399994,17.3951277348034,16.0874703840408,18.2963166826157
"5982","validation","clay",9,5.83762384011799,5.14821765376383,6.92481829247754
"5983","validation","clay",24,35.3487006603867,33.0569902446897,36.241731744828
"5984","validation","clay",49,62.8327886468677,59.4805058814599,68.4255946118884
"5985","validation","clay",67.5400009,62.1993726065208,58.7808202944611,64.4255347270392
"5986","validation","clay",6.67000008,12.5853648770721,11.1586903091282,14.5201456255065
"5987","validation","clay",11,13.2123148987165,11.6796053867697,13.960803879088
"5988","validation","clay",17.7099991,21.5464307045151,20.5330774613083,21.7736492899887
"5989","validation","clay",28,20.1853030193625,19.0155549929874,20.960282353755
"5990","validation","clay",25.0100002,23.2174546240033,22.6181402714061,24.0412679762539
"5991","validation","clay",0.50999999,0.968840102412074,-0.0807616209265834,2.24219448374032
"5992","validation","clay",29,29.424697091934,27.4243591824293,30.7800195031172
"5993","validation","clay",26.5499992,28.0438256272968,27.1542788464533,30.6792072797097
"5994","validation","clay",43.9199982,32.0400087940627,30.3735901942236,33.7925349567006
"5995","validation","clay",23,11.9636737296512,11.0513247232663,12.8698805243235
"5996","validation","clay",10.1199999,13.6074451099267,11.7712467394481,16.0031741538221
"5997","validation","clay",16,16.2566228698792,15.0573894181258,17.9196762952066
"5998","validation","clay",37,33.9451080391948,32.3126000995685,36.3267637714852
"5999","validation","clay",1,3.0119958998254,0.845324293945745,6.37223266584649
"6000","validation","clay",0.899999976,0.0595674701062023,-1.56973803989854,1.8073065475623
"6001","validation","clay",28,25.0969088531659,23.9713286208419,26.1677811513712
"6002","validation","clay",29,21.7349917848168,20.1709381389499,24.4859877054717
"6003","validation","clay",26,25.5726417751557,21.6950200696699,27.7531524548459
"6004","validation","clay",22,25.9939913393054,24.7559994865695,27.0288837445
"6005","validation","clay",21,20.9810184581157,20.2111597415002,23.3167255571251
"6006","validation","clay",19,18.5171421735683,17.6343671935946,19.1513803601835
"6007","validation","clay",38.75,33.5992252869363,31.2085355540614,34.4741105018872
"6008","validation","clay",29,23.0783287856362,21.7365227368354,24.6339770443411
"6009","validation","clay",32,27.9609126981196,27.1720257203912,29.2887156954863
"6010","validation","clay",40.7400017,32.0190884352421,24.9309380414733,37.9811684084722
"6011","validation","clay",38.5200005,33.5041635227272,32.4289275269718,35.5205939072948
"6012","validation","clay",22,26.1599578270465,24.6148899070637,27.1019469563535
"6013","validation","clay",15,10.5663231961643,9.81486177043116,11.6593716569844
"6014","validation","clay",27,21.8098217719351,19.8933972861066,23.8422635300531
"6015","validation","clay",18,23.8096972289176,22.8390345580684,24.7111380300571
"6016","validation","clay",12,9.69979541615326,9.05284844644291,10.3909762919058
"6017","validation","clay",55,65.4878749144846,62.5461642642382,70.4229703326939
"6018","validation","clay",26.7600002,24.6654206601161,21.3707104580173,27.1341096994091
"6019","validation","clay",23,21.8472384443515,17.6352081061316,24.4223020575078
"6020","validation","clay",12,15.7699289181118,14.0083361781246,16.3615661112377
"6021","validation","clay",10,13.3817991638851,12.5566245609367,15.1465534941357
"6022","validation","clay",39,36.6058387627895,35.0005908258912,40.0310835073793
"6023","validation","clay",21,17.3541915854717,16.0736937361575,17.9639373640202
"6024","validation","clay",20,16.7555842359996,16.1236088732315,17.3464834190747
"6025","validation","clay",40.0600014,40.6288973361877,39.4042154278277,42.1698164578324
"6026","validation","clay",10,7.95575144785238,6.17192532474005,9.29998301398714
"6027","validation","clay",25.25,23.8620232420189,22.708497243136,24.6937324410334
"6028","validation","clay",39.1899986,34.7419658970366,33.1502708086996,36.8247908893427
"6029","validation","clay",23,25.6884092902745,24.3790240391475,26.1942699678601
"6030","validation","clay",24,27.8781817578412,26.0234914425715,29.9054040456043
"6031","validation","clay",12.4499998,17.4985440695659,16.1534432089082,18.9891053954693
"6032","validation","clay",25,22.3634819289372,21.116717934557,23.5692883817961
"6033","validation","clay",12,11.3535782335846,10.4605102076622,13.0015441168357
"6034","validation","clay",7,3.64288424947377,2.66589348160438,6.1206136524441
"6035","validation","clay",1,-17.0601534152673,-22.7499381513841,-9.69569083237169
"6036","validation","clay",14,9.82650735136375,8.0819158387559,10.1194652231703
"6037","validation","clay",26,20.9451072585162,19.3457309031763,21.7302990010763
"6038","validation","clay",17.0599995,14.7469640626321,12.9714498805852,15.7049661086183
"6039","validation","clay",28,31.928375030783,29.8893316243249,33.7134760125453
"6040","validation","clay",24,29.8687954289812,29.0299686705104,31.0346862832875
"6041","validation","clay",95.3000031,82.3593489057566,76.5331096173423,88.7522526336577
"6042","validation","clay",26,23.1507939681202,22.7708713255961,24.0516698880764
"6043","validation","clay",70,73.343826113861,67.4591097234891,78.6607991289637
"6044","validation","clay",35,39.1767594565623,37.540482353203,39.861997282351
"6045","validation","clay",5,4.51952318182537,2.29165891065148,5.61150160391381
"6046","validation","clay",6.92000008,8.80657393952207,7.74354598760323,9.93077928861551
"6047","validation","clay",7.98000002,8.62593755835004,7.74394072989894,9.36620021377772
"6048","validation","clay",16,17.4648581712143,14.9672444523434,19.5291221585426
"6049","validation","clay",22,21.8531576402252,21.3707710510397,22.6274781472114
"6050","validation","clay",38,38.9590625715801,37.41976144987,40.4781512572996
"6051","validation","clay",5,4.28874788384005,1.47391562590963,9.30563930022378
"6052","validation","clay",40.3300018,35.7098145762427,35.2058499843962,36.7700248730149
"6053","validation","clay",48,41.974609381895,39.1019311652813,44.3938785174328
"6054","validation","clay",22.5599995,18.2535200885651,16.3534577118411,19.8137732773579
"6055","validation","clay",28,26.7241240077058,25.0120404067093,29.2812017593569
"6056","validation","clay",2,7.57334148571395,5.0936884548135,8.61094466943358
"6057","validation","clay",11,19.5227365785907,17.7882404457919,21.1389335373037
"6058","validation","clay",4,3.39726410001711,1.43043759473676,4.89644807131331
"6059","validation","clay",34,50.3929786968259,49.5527502462082,52.6732435215086
"6060","validation","clay",21,16.2410367978296,14.8929481230231,16.9268694484018
"6061","validation","clay",11,13.9680228421828,13.108986188639,14.3507154899774
"6062","validation","clay",34.4399986,31.1567432699096,27.5870189861523,32.8608064377042
"6063","validation","clay",2,0.941156043932047,-0.707052241024111,2.098347657287
"6064","validation","clay",18,17.3017787594652,16.6336797871322,18.4015692724456
"6065","validation","clay",23,12.6893458556147,10.7304997813881,14.3714081875153
"6066","validation","clay",5,3.33951471230004,2.30738292250177,3.54852567521141
"6067","validation","clay",1,2.30691482790851,0.277016136052237,2.95742224983136
"6068","validation","clay",7.69000006,8.35746977402878,7.4200433891072,9.74406843631765
"6069","validation","clay",72.7600021,61.0846044971708,57.9054847990892,63.8066128699611
"6070","validation","clay",50,47.9440256138955,44.653013305391,50.848315968707
"6071","validation","clay",21,23.2808072320272,22.7165994540201,24.3995345276209
"6072","validation","clay",1,3.5340284391342,1.60045645409213,5.73272213218378
"6073","validation","clay",9,21.0461480889042,19.339003671941,23.8445528225588
"6074","validation","clay",33.9300003,30.3363874252563,24.3420011308594,33.7215011607282
"6075","validation","clay",12,12.6744152154529,12.1907049371091,14.6466393389029
"6076","validation","clay",7,9.55258533892962,8.19924440563109,10.3641298052688
"6077","validation","clay",36.0800018,36.4339497224601,34.1426745334028,37.7348543999525
"6078","validation","clay",36.3100014,37.3197213716663,35.279862124976,38.7525564130347
